clonotype_diversity
GWA122_TCRB	0.991866693116445
M10F_TCRB	0.966918714555766
M13_TCRB	0.972300115597306
M14_TCRB	0.996684834522672
M5F_TCRB	0.996936437743087
MK1_TCRB	0.997443182103985
MK11_TCRB	0.989759273155144
MK12_TCRB	0.98616229860816
MK2_TCRB	0.996116484194623
MK3_TCRB	0.997990604704799
MK4_TCRB	0.998360850160732
MK6_TCRB	0.998223966473236
MK7_TCRB	0.976476013073397
MK8_TCRB	0.996717856184246
MK9_TCRB	0.97643360426863
T12F_TCRB	0.99047931041543
T13F_TCRB	0.9967890260631
T13R_TCRB	0.944444444444444
T14F_TCRB	0.99505133031885
T14R_TCRB	0.997990875640029
T16F_TCRB	0.987284354550863
T18F_TCRB	0.995889386684668
T18R_TCRB	0.979377835351283
T19F_TCRB	0.9140625
T19R_TCRB	0.991399858889037
T19R2_TCRB	0.993032847800238
T1P_TCRB	0.966672007691075
T22F_TCRB	0.996819845334823
T23F_TCRB	0.9967313589083
T23R_TCRB	0.992170414201183
T24F_TCRB	0.999149482783534
T26FP_TCRB	0.998250704154478
T26FR_TCRB	0.998059616628451
T27F_TCRB	0.996658732741059
T28F_TCRB	0.9472
T2F_TCRB	0.994048251673929
T2R_TCRB	0.92161589597487
T30F_TCRB	0.934256055363322
T30R_TCRB	0.993388279773157
T31F_TCRB	0.992296704417917
T33F_TCRB	0.990776909722222
T33R_TCRB	0.993251458998731
T34F_TCRB	0.9884033203125
T35FP_TCRB	0.996344529930569
T35P_TCRB	0.994698705311951
T37F_TCRB	0.975774746721635
T38P_TCRB	0.99592407485573
T38R_TCRB	0.99780581927464
T39F_TCRB	0.987980769230769
T3F_TCRB	0.994511582364915
T40F_TCRB	0.997318478537548
T4F_TCRB	0.986061758255613
T7F_TCRB	0.9784
T7R_TCRB	0.983430208855083
T9F_TCRB	0.989158163265306
bulk_11_7-1	0.998744871352552
bulk_12_7-2	0.99851446772836
bulk_13_9-1	0.997488731901743
bulk_14_9-2	0.998274855280285
bulk_15_12-1	0.956764348440901
bulk_16_12-2	0.990579617068228
bulk_17_14-1	0.993592675546319
bulk_18_14-2	0.990422545724839
bulk_19_16-1	0.997792212136004
bulk_20_16-2	0.982960079123863
bulk_21_18-1	0.997393871915764
bulk_22_18-2	0.992737181873882
bulk_23_19-1	0.98893154387518
bulk_24_19-2	0.948469166411376
bulk_25_22-1	0.986953672350524
bulk_26_22-2	0.992924318040911
bulk_27_23-1	0.937466715611707
bulk_28_23-2	0.853075308480396
bulk_29_24-1	0.995422839325312
bulk_30_24-2	0.994228058111999
bulk_31_25-1	0.998183079132758
bulk_32_25-2	0.998085555782405
bulk_54_28-1	0.98108515460368
bulk_55_28-2	0.978453782624326
12P21_sc	0.968002081165453
12P63_sc	0.906035665294925
12T0_sc	0.92782532565415
12T1_sc	0.927122687310218
14P21_sc	0.982348157878276
14P67_sc	0.984139210811946
14T0_sc	0.989029633081809
14T1_sc	0.974955807409679
16P189_sc	0.778553150029791
16P21_sc	0.91214280851866
16P322_sc	0.802450404173037
16P66_sc	0.816644675124952
16P765_sc	0.87329349515112
16P799_sc	0.845269004035274
16T0_sc	0.709864013266998
16T1_sc	0.675033063218331
18P21_sc	0.9808615712209
18P63_sc	0.981548622210061
18T0_sc	0.996057608077251
18T1_sc	0.98496
19P106_sc	0.998415962019399
19P169_sc	0.998511907176762
19P364_sc	0.9981577121204
19P832_sc	0.998211631948817
19P966_sc	0.99878552615999
19T1_sc	0.999080888223942
22P21_sc	0.98348604304283
22P63_sc	0.955246913580247
22T0_sc	0.9728453364817
22T1_sc	0.978485669730049
23P175_sc	0.999196625896133
23P378_sc	0.999410529095047
23P42_sc	0.999450030136941
23P610_sc	0.99916054133578
23P66_sc	0.999482298958247
23T0_sc	0.99885346521842
23T1_sc	0.999075106500028
24P42_sc	0.973073543142747
24P66_sc	0.99034216396955
24T0_sc	0.996693097691973
24T1_sc	0.97892022404946
25P42_sc	0.954814416352878
25P63_sc	0.92650612244898
25T0_sc	0.934756870762383
25T1_sc	0.891061344097498
26P22_sc	0.971938775510204
26P64_sc	0.98857045790968
26T0_sc	0.985706069660116
28P39_sc	0.975400154585772
28P88_sc	0.944223548617488
28T0_sc	0.955126936658482
28T1_sc	0.938225563130872
30P21_sc	0.975168668290361
30T0_sc	0.993489908067526
30T1_sc	0.991410221698742
31P21_sc	0.999633758850411
31P67_sc	0.999333087208613
31T0_sc	0.994448683855552
31T1_sc	0.999616419455594
33P168_sc	0.986988874756955
33P21_sc	0.987154844531841
33P362_sc	0.977840711805556
33P454_sc	0.986364552122046
33P63_sc	0.988246198615415
33T0_sc	0.992587143503848
33T1_sc	0.967161809366509
35P198_sc	0.989429031828192
35P23_sc	0.99686197940651
35P322_sc	0.994530220203599
35P65_sc	0.991161691567049
35T0_sc	0.996350735857947
35T1_sc	0.994484161485216
37P105_sc	0.989497087936584
37P21_sc	0.985735071059702
37T0_sc	0.997119251513263
37T1_sc	0.987668841470902
38P179_sc	0.996402311822441
38P223_sc	0.997346052185335
38P25_sc	0.995480106227283
38T0_sc	0.991655335215713
38T1_sc	0.99352
39P21_sc	0.993173355667037
39P63_sc	0.997046993066597
39T0_sc	0.985046612624432
39T1_sc	0.995509481035082
40P123_sc	0.999203836290167
40P25_sc	0.999011357422828
40T0_sc	0.999249116893536
40T1_sc	0.999387212066453
7P112_sc	0.994108153151178
7P70_sc	0.995277438782047
9P174_sc	0.997893435044906
9P21_sc	0.976529078506186
9P384_sc	0.99897624825819
9P63_sc	0.992837432026621
